Exception Archive
Fold  0
67 1026532_02_KH.txt 66 66 66 (195, 156) (195, 170) 195 195
68 1024022_02_KH.txt 67 67 67 (178, 156) (178, 170) 178 178
69 1036792_02_CM.txt 68 68 68 (194, 156) (194, 170) 194 194
70 1050392_02_CM.txt 69 69 69 (121, 156) (121, 170) 121 121
71 1097512_02_KH.txt 70 70 70 (133, 156) (133, 170) 133 133
72 1012242_02_CM.txt 71 71 71 (112, 156) (112, 170) 112 112
73 1048132_02_KH.txt 72 72 72 (129, 156) (129, 170) 129 129
74 1049092_02_CM.txt 73 73 73 (197, 156) (197, 170) 197 197
75 1087502_02_CM.txt 74 74 74 (56, 156) (56, 170) 56 56
76 1008192_02_CM.txt 75 75 75 (132, 156) (132, 170) 132 132
77 1004042_02_KH.txt 76 76 76 (124, 156) (124, 170) 124 124
78 1070112_02_KH.txt 77 77 77 (176, 156) (176, 170) 176 176
79 1044972_02_KH.txt 78 78 78 (158, 156) (158, 170) 158 158
80 1028622_02_CM.txt 79 79 79 (156, 156) (156, 170) 156 156
81 1016192_02_CM.txt 80 80 80 (71, 156) (71, 170) 71 71
82 1047072_02_KH.txt 81 81 81 (135, 156) (135, 170) 135 135
83 1041762_02_KH.txt 82 82 82 (147, 156) (147, 170) 147 147
84 1069702_02_KH.txt 83 83 83 (166, 156) (166, 170) 166 166
85 1035422_02_CM.txt 84 84 84 (225, 156) (225, 170) 225 225
86 1026122_02_KH.txt 85 85 85 (95, 156) (95, 170) 95 95
87 1032032_02_KH.txt 86 86 86 (275, 156) (275, 170) 275 275
88 1026502_02_KH.txt 87 87 87 (57, 156) (57, 170) 57 57
89 1010542_02_KH.txt 88 88 88 (203, 156) (203, 170) 203 203
91 1002932_02_KH.txt 89 89 89 (87, 156) (87, 170) 87 87
92 1047202_02_CM.txt 90 90 90 (40, 156) (40, 170) 40 40
93 1013792_02_KH.txt 91 91 91 (209, 156) (209, 170) 209 209
94 1007762_02_KH.txt 92 92 92 (140, 156) (140, 170) 140 140
95 1085332_02_CM.txt 93 93 93 (115, 156) (115, 170) 115 115
96 1057382_02_CM.txt 94 94 94 (117, 156) (117, 170) 117 117
97 1033382_02_KH.txt 95 95 95 (124, 156) (124, 170) 124 124
98 1000172_02_KH.txt 96 96 96 (109, 156) (109, 170) 109 109
99 1026292_02_KH.txt 97 97 97 (131, 156) (131, 170) 131 131
100 1044802_02_CM.txt 98 98 98 (95, 156) (95, 170) 95 95
101 1023382_02_CM.txt 99 99 99 (261, 156) (261, 170) 261 261
102 1026592_02_CM.txt 100 100 100 (132, 156) (132, 170) 132 132
103 1082892_02_CM.txt 101 101 101 (120, 156) (120, 170) 120 120
104 1000322_02_CM.txt 102 102 102 (137, 156) (137, 170) 137 137
105 1026182_02_CM.txt 103 103 103 (128, 156) (128, 170) 128 128
106 1011352_02_KH.txt 104 104 104 (93, 156) (93, 170) 93 93
107 1030372_02_KH.txt 105 105 105 (120, 156) (120, 170) 120 120
108 1095942_02_KH.txt 106 106 106 (273, 156) (273, 170) 273 273
109 1057562_02_CM.txt 107 107 107 (95, 156) (95, 170) 95 95
110 1016272_02_CM.txt 108 108 108 (32, 156) (32, 170) 32 32
111 1049042_02_CM.txt 109 109 109 (156, 156) (156, 170) 156 156
112 1026442_02_CM.txt 110 110 110 (172, 156) (172, 170) 172 172
113 1006372_02_KH.txt 111 111 111 (104, 156) (104, 170) 104 104
114 1105682_02_CM.txt 112 112 112 (81, 156) (81, 170) 81 81
115 1016222_02_KH.txt 113 113 113 (122, 156) (122, 170) 122 122
116 1036842_02_KH.txt 114 114 114 (133, 156) (133, 170) 133 133
117 1079252_02_KH.txt 115 115 115 (133, 156) (133, 170) 133 133
118 1078142_02_KH.txt 116 116 116 (96, 156) (96, 170) 96 96
119 1016292_02_CM.txt 117 117 117 (148, 156) (148, 170) 148 148
120 1020682_02_CM.txt 118 118 118 (147, 156) (147, 170) 147 147
121 1013872_02_KH.txt 119 119 119 (141, 156) (141, 170) 141 141
122 1039062_02_KH.txt 120 120 120 (158, 156) (158, 170) 158 158
Fold  8
0 1006402_02_KH.txt 1 1 1 (112, 156) (112, 170) 112 112
1 1041762_02_KH.txt 2 2 2 (147, 156) (147, 170) 147 147
2 1087502_02_CM.txt 3 3 3 (56, 156) (56, 170) 56 56
3 1011422_02_CM.txt 4 4 4 (190, 156) (190, 170) 190 190
4 1036562_02_CM.txt 5 5 5 (103, 156) (103, 170) 103 103
5 1057562_02_CM.txt 6 6 6 (95, 156) (95, 170) 95 95
6 1022442_02_CM.txt 7 7 7 (207, 156) (207, 170) 207 207
7 1016272_02_CM.txt 8 8 8 (32, 156) (32, 170) 32 32
8 1061792_02_KH.txt 9 9 9 (52, 156) (52, 170) 52 52
9 1012472_02_CM.txt 10 10 10 (80, 156) (80, 170) 80 80
10 1021082_02_CM.txt 11 11 11 (110, 156) (110, 170) 110 110
11 1028312_02_CM.txt 12 12 12 (127, 156) (127, 170) 127 127
12 1011312_02_KH.txt 13 13 13 (118, 156) (118, 170) 118 118
13 1006652_02_CM.txt 14 14 14 (66, 156) (66, 170) 66 66
14 1046882_02_CM.txt 15 15 15 (96, 156) (96, 170) 96 96
0 1048132_02_KH.txt 1 1 1 (129, 156) (129, 170) 129 129
1 1048582_02_CM.txt 2 2 2 (123, 156) (123, 170) 123 123
2 1049092_02_CM.txt 3 3 3 (197, 156) (197, 170) 197 197
3 1050312_02_KH.txt 4 4 4 (97, 156) (97, 170) 97 97
4 1050392_02_CM.txt 5 5 5 (121, 156) (121, 170) 121 121
5 1069702_02_KH.txt 6 6 6 (166, 156) (166, 170) 166 166
6 1070112_02_KH.txt 7 7 7 (176, 156) (176, 170) 176 176
7 1075962_02_CM.txt 8 8 8 (221, 156) (221, 170) 221 221
8 1076262_02_CM.txt 9 9 9 (208, 156) (208, 170) 208 208
9 1078142_02_KH.txt 10 10 10 (96, 156) (96, 170) 96 96
10 1079072_02_CM.txt 11 11 11 (92, 156) (92, 170) 92 92
11 1079252_02_KH.txt 12 12 12 (133, 156) (133, 170) 133 133
12 1082892_02_CM.txt 13 13 13 (120, 156) (120, 170) 120 120
13 1085332_02_CM.txt 14 14 14 (115, 156) (115, 170) 115 115
14 1086032_02_CM.txt 15 15 15 (122, 156) (122, 170) 122 122
0 1049042_02_CM.txt 1 1 1 (156, 156) (156, 170) 156 156
1 1008192_02_CM.txt 2 2 2 (132, 156) (132, 170) 132 132
2 1047172_02_CM.txt 3 3 3 (138, 156) (138, 170) 138 138
3 1006372_02_KH.txt 4 4 4 (104, 156) (104, 170) 104 104
4 1071742_02_KH.txt 5 5 5 (93, 156) (93, 170) 93 93
5 1066612_02_CM.txt 6 6 6 (180, 156) (180, 170) 180 180
6 1047102_02_CM.txt 7 7 7 (91, 156) (91, 170) 91 91
7 1020192_02_CM.txt 8 8 8 (222, 156) (222, 170) 222 222
8 1036842_02_KH.txt 9 9 9 (133, 156) (133, 170) 133 133
9 1041702_02_KH.txt 10 10 10 (130, 156) (130, 170) 130 130
10 1097512_02_KH.txt 11 11 11 (133, 156) (133, 170) 133 133
11 1006782_02_CM.txt 12 12 12 (46, 156) (46, 170) 46 46
12 1041482_02_KH.txt 13 13 13 (142, 156) (142, 170) 142 142
13 1013172_02_CM.txt 14 14 14 (30, 156) (30, 170) 30 30
14 1026442_02_CM.txt 15 15 15 (172, 156) (172, 170) 172 172
15 1023162_02_KH.txt 16 16 16 (162, 156) (162, 170) 162 162
16 1023382_02_CM.txt 17 17 17 (261, 156) (261, 170) 261 261
17 1004042_02_KH.txt 18 18 18 (124, 156) (124, 170) 124 124
18 1016292_02_CM.txt 19 19 19 (148, 156) (148, 170) 148 148
19 1013732_02_CM.txt 20 20 20 (143, 156) (143, 170) 143 143
20 1012242_02_CM.txt 21 21 21 (112, 156) (112, 170) 112 112
21 1059892_02_CM.txt 22 22 22 (161, 156) (161, 170) 161 161
22 1020682_02_CM.txt 23 23 23 (147, 156) (147, 170) 147 147
23 1058422_02_KH.txt 24 24 24 (138, 156) (138, 170) 138 138
24 1011402_02_KH.txt 25 25 25 (107, 156) (107, 170) 107 107
25 1013872_02_KH.txt 26 26 26 (141, 156) (141, 170) 141 141
26 1019322_02_KH.txt 27 27 27 (170, 156) (170, 170) 170 170
27 1044972_02_KH.txt 28 28 28 (158, 156) (158, 170) 158 158
28 1020132_02_KH.txt 29 29 29 (140, 156) (140, 170) 140 140
29 1026502_02_KH.txt 30 30 30 (57, 156) (57, 170) 57 57
30 1007092_02_CM.txt 31 31 31 (144, 156) (144, 170) 144 144
31 1008132_02_CM.txt 32 32 32 (154, 156) (154, 170) 154 154
32 1000172_02_KH.txt 33 33 33 (109, 156) (109, 170) 109 109
33 1047202_02_CM.txt 34 34 34 (40, 156) (40, 170) 40 40
34 1011352_02_KH.txt 35 35 35 (93, 156) (93, 170) 93 93
35 1010462_02_CM.txt 36 36 36 (186, 156) (186, 170) 186 186
36 1111182_02_CM.txt 37 37 37 (50, 156) (50, 170) 50 50
37 1042972_02_KH.txt 38 38 38 (114, 156) (114, 170) 114 114
38 1024252_02_KH.txt 39 39 39 (104, 156) (104, 170) 104 104
39 1109062_02_KH.txt 40 40 40 (260, 156) (260, 170) 260 260
40 1047042_02_CM.txt 41 41 41 (105, 156) (105, 170) 105 105
41 1019802_02_CM.txt 42 42 42 (155, 156) (155, 170) 155 155
42 1057382_02_CM.txt 43 43 43 (117, 156) (117, 170) 117 117
43 1035422_02_CM.txt 44 44 44 (225, 156) (225, 170) 225 225
44 1016222_02_KH.txt 45 45 45 (122, 156) (122, 170) 122 122
45 1030852_02_CM.txt 46 46 46 (175, 156) (175, 170) 175 175
46 1026902_02_KH.txt 47 47 47 (155, 156) (155, 170) 155 155
47 1044802_02_CM.txt 48 48 48 (95, 156) (95, 170) 95 95
49 1021332_02_CM.txt 49 49 49 (193, 156) (193, 170) 193 193
51 1006692_02_CM.txt 50 50 50 (153, 156) (153, 170) 153 153
52 1029902_02_KH.txt 51 51 51 (159, 156) (159, 170) 159 159
53 1000322_02_CM.txt 52 52 52 (137, 156) (137, 170) 137 137
54 1016192_02_CM.txt 53 53 53 (71, 156) (71, 170) 71 71
55 1052442_02_KH.txt 54 54 54 (124, 156) (124, 170) 124 124
56 1017522_02_CM.txt 55 55 55 (71, 156) (71, 170) 71 71
57 1004952_02_CM.txt 56 56 56 (109, 156) (109, 170) 109 109
58 1026162_02_KH.txt 57 57 57 (128, 156) (128, 170) 128 128
59 1095942_02_KH.txt 58 58 58 (273, 156) (273, 170) 273 273
60 1047112_02_CM.txt 59 59 59 (87, 156) (87, 170) 87 87
61 1039062_02_KH.txt 60 60 60 (158, 156) (158, 170) 158 158
62 1026182_02_CM.txt 61 61 61 (128, 156) (128, 170) 128 128
63 1057362_02_CM.txt 62 62 62 (72, 156) (72, 170) 72 72
64 1004532_02_CM.txt 63 63 63 (118, 156) (118, 170) 118 118
65 1056312_02_CM.txt 64 64 64 (119, 156) (119, 170) 119 119
66 1039282_02_KH.txt 65 65 65 (154, 156) (154, 170) 154 154
67 1013792_02_KH.txt 66 66 66 (209, 156) (209, 170) 209 209
68 1001252_02_CM.txt 67 67 67 (120, 156) (120, 170) 120 120
70 1002932_02_KH.txt 68 68 68 (87, 156) (87, 170) 87 87
71 1090322_02_KH.txt 69 69 69 (156, 156) (156, 170) 156 156
72 1057442_02_CM.txt 70 70 70 (107, 156) (107, 170) 107 107
73 1036792_02_CM.txt 71 71 71 (194, 156) (194, 170) 194 194
74 1026292_02_KH.txt 72 72 72 (131, 156) (131, 170) 131 131
76 1083402_02_CM.txt 73 73 73 (60, 156) (60, 170) 60 60
77 1047072_02_KH.txt 74 74 74 (135, 156) (135, 170) 135 135
78 1016322_02_CM.txt 75 75 75 (154, 156) (154, 170) 154 154
79 1041852_02_CM.txt 76 76 76 (68, 156) (68, 170) 68 68
80 1028622_02_CM.txt 77 77 77 (156, 156) (156, 170) 156 156
81 1026192_02_CM.txt 78 78 78 (92, 156) (92, 170) 92 92
82 1010542_02_KH.txt 79 79 79 (203, 156) (203, 170) 203 203
83 1110532_02_CM.txt 80 80 80 (115, 156) (115, 170) 115 115
84 1092432_02_KH.txt 81 81 81 (170, 156) (170, 170) 170 170
85 1101672_02_CM.txt 82 82 82 (77, 156) (77, 170) 77 77
86 1036282_02_CM.txt 83 83 83 (150, 156) (150, 170) 150 150
87 1082352_02_KH.txt 84 84 84 (142, 156) (142, 170) 142 142
88 1046952_02_CM.txt 85 85 85 (100, 156) (100, 170) 100 100
89 1084092_02_CM.txt 86 86 86 (206, 156) (206, 170) 206 206
90 1030372_02_KH.txt 87 87 87 (120, 156) (120, 170) 120 120
91 1026532_02_KH.txt 88 88 88 (195, 156) (195, 170) 195 195
92 1041202_02_CM.txt 89 89 89 (92, 156) (92, 170) 92 92
93 1011362_02_CM.txt 90 90 90 (143, 156) (143, 170) 143 143
94 1026392_02_CM.txt 91 91 91 (100, 156) (100, 170) 100 100
95 1047092_02_CM.txt 92 92 92 (66, 156) (66, 170) 66 66
96 1008122_02_CM.txt 93 93 93 (51, 156) (51, 170) 51 51
97 1044882_02_KH.txt 94 94 94 (194, 156) (194, 170) 194 194
98 1105372_02_KH.txt 95 95 95 (145, 156) (145, 170) 145 145
99 1058502_02_CM.txt 96 96 96 (132, 156) (132, 170) 132 132
100 1047262_02_CM.txt 97 97 97 (99, 156) (99, 170) 99 99
101 1067492_02_CM.txt 98 98 98 (143, 156) (143, 170) 143 143
102 1007762_02_KH.txt 99 99 99 (140, 156) (140, 170) 140 140
103 1057292_02_KH.txt 100 100 100 (172, 156) (172, 170) 172 172
104 1107882_02_CM.txt 101 101 101 (130, 156) (130, 170) 130 130
105 1042372_02_CM.txt 102 102 102 (64, 156) (64, 170) 64 64
106 1011412_02_CM.txt 103 103 103 (86, 156) (86, 170) 86 86
107 1076482_02_CM.txt 104 104 104 (94, 156) (94, 170) 94 94
108 1024022_02_KH.txt 105 105 105 (178, 156) (178, 170) 178 178
109 1045962_02_CM.txt 106 106 106 (100, 156) (100, 170) 100 100
110 1033382_02_KH.txt 107 107 107 (124, 156) (124, 170) 124 124
111 1089792_02_KH.txt 108 108 108 (170, 156) (170, 170) 170 170
112 1026822_02_CM.txt 109 109 109 (94, 156) (94, 170) 94 94
113 1026592_02_CM.txt 110 110 110 (132, 156) (132, 170) 132 132
114 1031142_02_KH.txt 111 111 111 (92, 156) (92, 170) 92 92
115 1029722_02_KH.txt 112 112 112 (179, 156) (179, 170) 179 179
116 1105682_02_CM.txt 113 113 113 (81, 156) (81, 170) 81 81
117 1047022_02_CM.txt 114 114 114 (150, 156) (150, 170) 150 150
118 1021472_02_KH.txt 115 115 115 (156, 156) (156, 170) 156 156
119 1026122_02_KH.txt 116 116 116 (95, 156) (95, 170) 95 95
120 1032032_02_KH.txt 117 117 117 (275, 156) (275, 170) 275 275
121 1106092_02_CM.txt 118 118 118 (93, 156) (93, 170) 93 93
Fold  9
0 1004952_02_CM.txt 1 1 1 (109, 156) (109, 170) 109 109
1 1010462_02_CM.txt 2 2 2 (186, 156) (186, 170) 186 186
2 1032032_02_KH.txt 3 3 3 (275, 156) (275, 170) 275 275
3 1013872_02_KH.txt 4 4 4 (141, 156) (141, 170) 141 141
4 1046952_02_CM.txt 5 5 5 (100, 156) (100, 170) 100 100
5 1028622_02_CM.txt 6 6 6 (156, 156) (156, 170) 156 156
6 1008122_02_CM.txt 7 7 7 (51, 156) (51, 170) 51 51
7 1076262_02_CM.txt 8 8 8 (208, 156) (208, 170) 208 208
8 1019802_02_CM.txt 9 9 9 (155, 156) (155, 170) 155 155
9 1041852_02_CM.txt 10 10 10 (68, 156) (68, 170) 68 68
10 1017522_02_CM.txt 11 11 11 (71, 156) (71, 170) 71 71
11 1002932_02_KH.txt 12 12 12 (87, 156) (87, 170) 87 87
12 1006782_02_CM.txt 13 13 13 (46, 156) (46, 170) 46 46
13 1041202_02_CM.txt 14 14 14 (92, 156) (92, 170) 92 92
14 1069702_02_KH.txt 15 15 15 (166, 156) (166, 170) 166 166
15 1011422_02_CM.txt 16 16 16 (190, 156) (190, 170) 190 190
0 1076482_02_CM.txt 1 1 1 (94, 156) (94, 170) 94 94
1 1082352_02_KH.txt 2 2 2 (142, 156) (142, 170) 142 142
2 1083402_02_CM.txt 3 3 3 (60, 156) (60, 170) 60 60
3 1084092_02_CM.txt 4 4 4 (206, 156) (206, 170) 206 206
5 1087502_02_CM.txt 5 5 5 (56, 156) (56, 170) 56 56
6 1089792_02_KH.txt 6 6 6 (170, 156) (170, 170) 170 170
8 1090322_02_KH.txt 7 7 7 (156, 156) (156, 170) 156 156
9 1092432_02_KH.txt 8 8 8 (170, 156) (170, 170) 170 170
11 1095942_02_KH.txt 9 9 9 (273, 156) (273, 170) 273 273
12 1097512_02_KH.txt 10 10 10 (133, 156) (133, 170) 133 133
0 1026592_02_CM.txt 1 1 1 (132, 156) (132, 170) 132 132
1 1026822_02_CM.txt 2 2 2 (94, 156) (94, 170) 94 94
2 1010542_02_KH.txt 3 3 3 (203, 156) (203, 170) 203 203
3 1047092_02_CM.txt 4 4 4 (66, 156) (66, 170) 66 66
4 1044972_02_KH.txt 5 5 5 (158, 156) (158, 170) 158 158
5 1000322_02_CM.txt 6 6 6 (137, 156) (137, 170) 137 137
6 1021472_02_KH.txt 7 7 7 (156, 156) (156, 170) 156 156
7 1106092_02_CM.txt 8 8 8 (93, 156) (93, 170) 93 93
8 1046882_02_CM.txt 9 9 9 (96, 156) (96, 170) 96 96
9 1026502_02_KH.txt 10 10 10 (57, 156) (57, 170) 57 57
10 1045962_02_CM.txt 11 11 11 (100, 156) (100, 170) 100 100
11 1011412_02_CM.txt 12 12 12 (86, 156) (86, 170) 86 86
12 1042972_02_KH.txt 13 13 13 (114, 156) (114, 170) 114 114
13 1042372_02_CM.txt 14 14 14 (64, 156) (64, 170) 64 64
14 1041702_02_KH.txt 15 15 15 (130, 156) (130, 170) 130 130
15 1049092_02_CM.txt 16 16 16 (197, 156) (197, 170) 197 197
16 1061792_02_KH.txt 17 17 17 (52, 156) (52, 170) 52 52
17 1050312_02_KH.txt 18 18 18 (97, 156) (97, 170) 97 97
18 1047202_02_CM.txt 19 19 19 (40, 156) (40, 170) 40 40
19 1006692_02_CM.txt 20 20 20 (153, 156) (153, 170) 153 153
20 1047112_02_CM.txt 21 21 21 (87, 156) (87, 170) 87 87
21 1036792_02_CM.txt 22 22 22 (194, 156) (194, 170) 194 194
22 1012472_02_CM.txt 23 23 23 (80, 156) (80, 170) 80 80
23 1028312_02_CM.txt 24 24 24 (127, 156) (127, 170) 127 127
24 1071742_02_KH.txt 25 25 25 (93, 156) (93, 170) 93 93
25 1033382_02_KH.txt 26 26 26 (124, 156) (124, 170) 124 124
26 1085332_02_CM.txt 27 27 27 (115, 156) (115, 170) 115 115
27 1044802_02_CM.txt 28 28 28 (95, 156) (95, 170) 95 95
28 1031142_02_KH.txt 29 29 29 (92, 156) (92, 170) 92 92
29 1026292_02_KH.txt 30 30 30 (131, 156) (131, 170) 131 131
30 1026532_02_KH.txt 31 31 31 (195, 156) (195, 170) 195 195
31 1057562_02_CM.txt 32 32 32 (95, 156) (95, 170) 95 95
32 1067492_02_CM.txt 33 33 33 (143, 156) (143, 170) 143 143
33 1026162_02_KH.txt 34 34 34 (128, 156) (128, 170) 128 128
34 1101672_02_CM.txt 35 35 35 (77, 156) (77, 170) 77 77
35 1047262_02_CM.txt 36 36 36 (99, 156) (99, 170) 99 99
36 1011362_02_CM.txt 37 37 37 (143, 156) (143, 170) 143 143
37 1036562_02_CM.txt 38 38 38 (103, 156) (103, 170) 103 103
38 1107882_02_CM.txt/home/sas479/.local/lib/python3.5/site-packages/pandas/compat/__init__.py:84: UserWarning: Could not import the lzma module. Your installed Python is incomplete. Attempting to use lzma compression will result in a RuntimeError.
  warnings.warn(msg)
/home/sas479/.local/lib/python3.5/site-packages/pandas/compat/__init__.py:84: UserWarning: Could not import the lzma module. Your installed Python is incomplete. Attempting to use lzma compression will result in a RuntimeError.
  warnings.warn(msg)
 39 39 39 (130, 156) (130, 170) 130 130
39 1086032_02_CM.txt 40 40 40 (122, 156) (122, 170) 122 122
40 1023162_02_KH.txt 41 41 41 (162, 156) (162, 170) 162 162
41 1041482_02_KH.txt 42 42 42 (142, 156) (142, 170) 142 142
42 1030852_02_CM.txt 43 43 43 (175, 156) (175, 170) 175 175
43 1013732_02_CM.txt 44 44 44 (143, 156) (143, 170) 143 143
44 1110532_02_CM.txt 45 45 45 (115, 156) (115, 170) 115 115
45 1036842_02_KH.txt 46 46 46 (133, 156) (133, 170) 133 133
46 1058422_02_KH.txt 47 47 47 (138, 156) (138, 170) 138 138
47 1019322_02_KH.txt 48 48 48 (170, 156) (170, 170) 170 170
48 1013172_02_CM.txt 49 49 49 (30, 156) (30, 170) 30 30
49 1057442_02_CM.txt 50 50 50 (107, 156) (107, 170) 107 107
50 1006652_02_CM.txt 51 51 51 (66, 156) (66, 170) 66 66
51 1029902_02_KH.txt 52 52 52 (159, 156) (159, 170) 159 159
52 1007092_02_CM.txt 53 53 53 (144, 156) (144, 170) 144 144
53 1000172_02_KH.txt 54 54 54 (109, 156) (109, 170) 109 109
54 1020682_02_CM.txt 55 55 55 (147, 156) (147, 170) 147 147
55 1026442_02_CM.txt 56 56 56 (172, 156) (172, 170) 172 172
56 1059892_02_CM.txt 57 57 57 (161, 156) (161, 170) 161 161
57 1049042_02_CM.txt 58 58 58 (156, 156) (156, 170) 156 156
58 1026392_02_CM.txt 59 59 59 (100, 156) (100, 170) 100 100
59 1058502_02_CM.txt 60 60 60 (132, 156) (132, 170) 132 132
60 1004532_02_CM.txt 61 61 61 (118, 156) (118, 170) 118 118
61 1047172_02_CM.txt 62 62 62 (138, 156) (138, 170) 138 138
63 1004042_02_KH.txt 63 63 63 (124, 156) (124, 170) 124 124
64 1048582_02_CM.txt 64 64 64 (123, 156) (123, 170) 123 123
65 1044882_02_KH.txt 65 65 65 (194, 156) (194, 170) 194 194
66 1011352_02_KH.txt 66 66 66 (93, 156) (93, 170) 93 93
67 1026122_02_KH.txt 67 67 67 (95, 156) (95, 170) 95 95
68 1030372_02_KH.txt 68 68 68 (120, 156) (120, 170) 120 120
69 1006372_02_KH.txt 69 69 69 (104, 156) (104, 170) 104 104
70 1047042_02_CM.txt 70 70 70 (105, 156) (105, 170) 105 105
71 1111182_02_CM.txt 71 71 71 (50, 156) (50, 170) 50 50
72 1006402_02_KH.txt 72 72 72 (112, 156) (112, 170) 112 112
73 1079072_02_CM.txt 73 73 73 (92, 156) (92, 170) 92 92
74 1048132_02_KH.txt 74 74 74 (129, 156) (129, 170) 129 129
75 1050392_02_CM.txt 75 75 75 (121, 156) (121, 170) 121 121
76 1041762_02_KH.txt 76 76 76 (147, 156) (147, 170) 147 147
77 1105682_02_CM.txt 77 77 77 (81, 156) (81, 170) 81 81
78 1020192_02_CM.txt 78 78 78 (222, 156) (222, 170) 222 222
79 1079252_02_KH.txt 79 79 79 (133, 156) (133, 170) 133 133
80 1016222_02_KH.txt 80 80 80 (122, 156) (122, 170) 122 122
81 1007762_02_KH.txt 81 81 81 (140, 156) (140, 170) 140 140
82 1001252_02_CM.txt 82 82 82 (120, 156) (120, 170) 120 120
83 1075962_02_CM.txt 83 83 83 (221, 156) (221, 170) 221 221
84 1020132_02_KH.txt 84 84 84 (140, 156) (140, 170) 140 140
85 1029722_02_KH.txt 85 85 85 (179, 156) (179, 170) 179 179
86 1036282_02_CM.txt 86 86 86 (150, 156) (150, 170) 150 150
87 1052442_02_KH.txt 87 87 87 (124, 156) (124, 170) 124 124
88 1057292_02_KH.txt 88 88 88 (172, 156) (172, 170) 172 172
89 1026182_02_CM.txt 89 89 89 (128, 156) (128, 170) 128 128
90 1016322_02_CM.txt 90 90 90 (154, 156) (154, 170) 154 154
91 1011402_02_KH.txt 91 91 91 (107, 156) (107, 170) 107 107
92 1011312_02_KH.txt 92 92 92 (118, 156) (118, 170) 118 118
93 1066612_02_CM.txt 93 93 93 (180, 156) (180, 170) 180 180
94 1022442_02_CM.txt 94 94 94 (207, 156) (207, 170) 207 207
95 1039062_02_KH.txt 95 95 95 (158, 156) (158, 170) 158 158
96 1056312_02_CM.txt 96 96 96 (119, 156) (119, 170) 119 119
97 1039282_02_KH.txt 97 97 97 (154, 156) (154, 170) 154 154
98 1016192_02_CM.txt 98 98 98 (71, 156) (71, 170) 71 71
99 1105372_02_KH.txt 99 99 99 (145, 156) (145, 170) 145 145
100 1047022_02_CM.txt 100 100 100 (150, 156) (150, 170) 150 150
101 1035422_02_CM.txt 101 101 101 (225, 156) (225, 170) 225 225
102 1070112_02_KH.txt 102 102 102 (176, 156) (176, 170) 176 176
103 1013792_02_KH.txt 103 103 103 (209, 156) (209, 170) 209 209
104 1109062_02_KH.txt 104 104 104 (260, 156) (260, 170) 260 260
105 1057382_02_CM.txt 105 105 105 (117, 156) (117, 170) 117 117
106 1021082_02_CM.txt 106 106 106 (110, 156) (110, 170) 110 110
107 1026192_02_CM.txt 107 107 107 (92, 156) (92, 170) 92 92
108 1047102_02_CM.txt 108 108 108 (91, 156) (91, 170) 91 91
109 1024252_02_KH.txt 109 109 109 (104, 156) (104, 170) 104 104
110 1016292_02_CM.txt 110 110 110 (148, 156) (148, 170) 148 148
111 1026902_02_KH.txt 111 111 111 (155, 156) (155, 170) 155 155
112 1008132_02_CM.txt 112 112 112 (154, 156) (154, 170) 154 154
113 1024022_02_KH.txt 113 113 113 (178, 156) (178, 170) 178 178
114 1078142_02_KH.txt 114 114 114 (96, 156) (96, 170) 96 96
115 1057362_02_CM.txt 115 115 115 (72, 156) (72, 170) 72 72
116 1021332_02_CM.txt 116 116 116 (193, 156) (193, 170) 193 193
117 1016272_02_CM.txt 117 117 117 (32, 156) (32, 170) 32 32
118 1047072_02_KH.txt 118 118 118 (135, 156) (135, 170) 135 135
119 1008192_02_CM.txt 119 119 119 (132, 156) (132, 170) 132 132
120 1012242_02_CM.txt 120 120 120 (112, 156) (112, 170) 112 112
121 1082892_02_CM.txt 121 121 121 (120, 156) (120, 170) 120 120
122 1023382_02_CM.txt 122 122 122 (261, 156) (261, 170) 261 261
